Data;Regiao;Sistema;Classe;TipoConsumidor;Consumo
01/10/2017;Sul;SUL;Outros;Livre;137,0
01/10/2017;Sul;SUL;Residencial;Cativo;1.678.750,0
01/10/2017;Sul;SUL;Rural;Cativo;712.373,0
01/10/2017;Sul;SUL;Rural;Livre;31.969,0
01/09/2017;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;118,0
01/09/2017;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;62,0
01/09/2017;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;38,0
01/09/2017;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;166,0
01/09/2017;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;20,0
01/09/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;565.928,0
01/09/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;62.829,0
01/09/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;211.337,0
01/09/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;581.027,6
01/09/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;380.650,0
01/09/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;4.332,0
01/09/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.027.253,0
01/09/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;319.110,0
01/09/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;29.983,0
01/09/2017;Nordeste;NORDESTE;Comercial;Cativo;895.417,0
01/09/2017;Nordeste;NORDESTE;Comercial;Livre;135.447,0
01/09/2017;Nordeste;NORDESTE;Industrial;Cativo;794.183,0
01/09/2017;Nordeste;NORDESTE;Industrial;Livre;943.178,4
01/09/2017;Nordeste;NORDESTE;Outros;Cativo;768.370,0
01/09/2017;Nordeste;NORDESTE;Outros;Livre;36.196,9
01/09/2017;Nordeste;NORDESTE;Residencial;Cativo;1.890.289,0
01/09/2017;Nordeste;NORDESTE;Rural;Cativo;427.525,0
01/09/2017;Nordeste;NORDESTE;Rural;Livre;1.291,0
01/09/2017;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;96.932,0
01/09/2017;Nordeste;NORTE INTERLIGADO;Comercial;Livre;14.700,0
01/09/2017;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;26.039,0
01/09/2017;Nordeste;NORTE INTERLIGADO;Industrial;Livre;77.672,0
01/09/2017;Nordeste;NORTE INTERLIGADO;Outros;Cativo;101.383,0
01/09/2017;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;287.176,0
01/09/2017;Nordeste;NORTE INTERLIGADO;Rural;Cativo;19.775,0
01/09/2017;Nordeste;NORTE INTERLIGADO;Rural;Livre;856,0
01/09/2017;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;651,0
01/09/2017;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;17,0
01/09/2017;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;285,0
01/09/2017;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;433,0
01/09/2017;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;12,0
01/09/2017;Norte;NORTE INTERLIGADO;Comercial;Cativo;269.681,0
01/09/2017;Norte;NORTE INTERLIGADO;Comercial;Livre;39.600,0
01/09/2017;Norte;NORTE INTERLIGADO;Industrial;Cativo;114.934,0
01/09/2017;Norte;NORTE INTERLIGADO;Industrial;Livre;1.087.789,0
01/09/2017;Norte;NORTE INTERLIGADO;Outros;Cativo;229.854,0
01/09/2017;Norte;NORTE INTERLIGADO;Outros;Livre;12.194,0
01/09/2017;Norte;NORTE INTERLIGADO;Residencial;Cativo;593.898,0
01/09/2017;Norte;NORTE INTERLIGADO;Rural;Cativo;44.129,0
01/09/2017;Norte;NORTE INTERLIGADO;Rural;Livre;719,0
01/09/2017;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;44.376,0
01/09/2017;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;12.282,0
01/09/2017;Norte;SISTEMAS ISOLADOS;Outros;Cativo;52.192,0
01/09/2017;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;127.624,0
01/09/2017;Norte;SISTEMAS ISOLADOS;Rural;Cativo;15.961,0
01/09/2017;Norte;SISTEMAS ISOLADOS;Rural;Livre;0,0
01/09/2017;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;72.052,0
01/09/2017;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;5.744,0
01/09/2017;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;26.620,0
01/09/2017;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;9.801,0
01/09/2017;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;50.729,0
01/09/2017;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;144.201,0
01/09/2017;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;28.821,0
01/09/2017;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.913.761,0
01/09/2017;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;809.618,0
01/09/2017;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.337.015,0
01/09/2017;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.279.021,9
01/09/2017;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.640.908,0
01/09/2017;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;235.320,0
01/09/2017;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.306.925,0
01/09/2017;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;308,0
01/09/2017;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;822.528,0
01/09/2017;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;5.976,0
01/09/2017;Sul;SUL;Comercial;Cativo;970.783,0
01/09/2017;Sul;SUL;Comercial;Livre;217.304,0
01/09/2017;Sul;SUL;Industrial;Cativo;727.700,0
01/09/2017;Sul;SUL;Industrial;Livre;2.076.474,2
01/09/2017;Sul;SUL;Outros;Cativo;554.663,0
01/09/2017;Sul;SUL;Outros;Livre;134,0
01/09/2017;Sul;SUL;Residencial;Cativo;1.718.434,0
01/09/2017;Sul;SUL;Rural;Cativo;698.095,0
01/09/2017;Sul;SUL;Rural;Livre;38.883,0
01/08/2017;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;142,0
01/08/2017;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;71,0
01/08/2017;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;37,0
01/08/2017;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;162,0
01/08/2017;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;20,0
01/08/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;510.454,0
01/08/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;58.908,0
01/08/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;201.259,0
01/08/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;584.072,0
01/08/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;364.264,6
01/08/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;3.972,0
01/08/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;876.719,0
01/08/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;321.490,0
01/08/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;19.512,0
01/08/2017;Nordeste;NORDESTE;Comercial;Cativo;885.253,0
01/08/2017;Nordeste;NORDESTE;Comercial;Livre;134.537,0
01/08/2017;Nordeste;NORDESTE;Industrial;Cativo;827.807,0
01/08/2017;Nordeste;NORDESTE;Industrial;Livre;1.017.367,1
01/08/2017;Nordeste;NORDESTE;Outros;Cativo;759.970,0
01/08/2017;Nordeste;NORDESTE;Outros;Livre;34.757,0
01/08/2017;Nordeste;NORDESTE;Residencial;Cativo;1.840.330,0
01/08/2017;Nordeste;NORDESTE;Rural;Cativo;406.792,0
01/08/2017;Nordeste;NORDESTE;Rural;Livre;1.146,0
01/08/2017;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;92.895,0
01/08/2017;Nordeste;NORTE INTERLIGADO;Comercial;Livre;14.079,0
01/08/2017;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;25.132,0
01/08/2017;Nordeste;NORTE INTERLIGADO;Industrial;Livre;79.730,0
01/08/2017;Nordeste;NORTE INTERLIGADO;Outros;Cativo;98.863,0
01/08/2017;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;269.359,0
01/08/2017;Nordeste;NORTE INTERLIGADO;Rural;Cativo;18.168,0
01/08/2017;Nordeste;NORTE INTERLIGADO;Rural;Livre;873,0
01/08/2017;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;703,0
01/08/2017;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;17,0
01/08/2017;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;328,0
01/08/2017;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;424,0
01/08/2017;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;11,0
01/08/2017;Norte;NORTE INTERLIGADO;Comercial;Cativo;276.018,0
01/08/2017;Norte;NORTE INTERLIGADO;Comercial;Livre;40.074,0
01/08/2017;Norte;NORTE INTERLIGADO;Industrial;Cativo;137.718,0
01/08/2017;Norte;NORTE INTERLIGADO;Industrial;Livre;1.133.064,0
01/08/2017;Norte;NORTE INTERLIGADO;Outros;Cativo;221.277,0
01/08/2017;Norte;NORTE INTERLIGADO;Outros;Livre;12.246,0
01/08/2017;Norte;NORTE INTERLIGADO;Residencial;Cativo;590.285,0
01/08/2017;Norte;NORTE INTERLIGADO;Rural;Cativo;47.298,0
01/08/2017;Norte;NORTE INTERLIGADO;Rural;Livre;631,0
01/08/2017;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;43.621,0
01/08/2017;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;12.675,0
01/08/2017;Norte;SISTEMAS ISOLADOS;Outros;Cativo;54.808,0
01/08/2017;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;122.592,0
01/08/2017;Norte;SISTEMAS ISOLADOS;Rural;Cativo;15.422,0
01/08/2017;Norte;SISTEMAS ISOLADOS;Rural;Livre;0,0
01/08/2017;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;71.866,0
01/08/2017;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;5.825,0
01/08/2017;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;27.688,0
01/08/2017;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;10.813,0
01/08/2017;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;53.560,0
01/08/2017;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;134.855,0
01/08/2017;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;28.700,0
01/08/2017;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.663.811,0
01/08/2017;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;779.696,0
01/08/2017;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.293.899,0
01/08/2017;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.157.808,1
01/08/2017;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.648.271,0
01/08/2017;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;223.497,0
01/08/2017;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.974.124,0
01/08/2017;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;328,0
01/08/2017;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;752.663,0
01/08/2017;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;5.805,0
01/08/2017;Sul;SUL;Comercial;Cativo;929.251,0
01/08/2017;Sul;SUL;Comercial;Livre;211.612,0
01/08/2017;Sul;SUL;Industrial;Cativo;727.679,0
01/08/2017;Sul;SUL;Industrial;Livre;2.091.536,0
01/08/2017;Sul;SUL;Outros;Cativo;548.766,0
01/08/2017;Sul;SUL;Outros;Livre;139,0
01/08/2017;Sul;SUL;Residencial;Cativo;1.666.071,0
01/08/2017;Sul;SUL;Rural;Cativo;687.594,0
01/08/2017;Sul;SUL;Rural;Livre;37.070,0
01/07/2017;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;138,0
01/07/2017;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;49,0
01/07/2017;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;45,0
01/07/2017;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;179,0
01/07/2017;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;18,0
01/07/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;501.309,0
01/07/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;48.467,0
01/07/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;202.281,0
01/07/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;580.333,3
01/07/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;359.794,4
01/07/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;3.847,0
01/07/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;835.058,0
01/07/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;315.899,0
01/07/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;28.244,0
01/07/2017;Nordeste;NORDESTE;Comercial;Cativo;862.072,0
01/07/2017;Nordeste;NORDESTE;Comercial;Livre;129.301,0
01/07/2017;Nordeste;NORDESTE;Industrial;Cativo;861.860,0
01/07/2017;Nordeste;NORDESTE;Industrial;Livre;994.656,9
01/07/2017;Nordeste;NORDESTE;Outros;Cativo;733.772,0
01/07/2017;Nordeste;NORDESTE;Outros;Livre;35.617,0
01/07/2017;Nordeste;NORDESTE;Residencial;Cativo;1.826.421,0
01/07/2017;Nordeste;NORDESTE;Rural;Cativo;382.672,0
01/07/2017;Nordeste;NORDESTE;Rural;Livre;1.268,0
01/07/2017;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;87.681,0
01/07/2017;Nordeste;NORTE INTERLIGADO;Comercial;Livre;13.050,0
01/07/2017;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;23.665,0
01/07/2017;Nordeste;NORTE INTERLIGADO;Industrial;Livre;64.119,0
01/07/2017;Nordeste;NORTE INTERLIGADO;Outros;Cativo;93.306,0
01/07/2017;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;258.316,0
01/07/2017;Nordeste;NORTE INTERLIGADO;Rural;Cativo;16.095,0
01/07/2017;Nordeste;NORTE INTERLIGADO;Rural;Livre;795,0
01/07/2017;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;584,0
01/07/2017;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;17,0
01/07/2017;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;457,0
01/07/2017;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;428,0
01/07/2017;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;11,0
01/07/2017;Norte;NORTE INTERLIGADO;Comercial;Cativo;257.243,0
01/07/2017;Norte;NORTE INTERLIGADO;Comercial;Livre;38.599,0
01/07/2017;Norte;NORTE INTERLIGADO;Industrial;Cativo;128.936,0
01/07/2017;Norte;NORTE INTERLIGADO;Industrial;Livre;1.142.992,0
01/07/2017;Norte;NORTE INTERLIGADO;Outros;Cativo;194.410,0
01/07/2017;Norte;NORTE INTERLIGADO;Outros;Livre;11.767,0
01/07/2017;Norte;NORTE INTERLIGADO;Residencial;Cativo;535.163,0
01/07/2017;Norte;NORTE INTERLIGADO;Rural;Cativo;45.677,0
01/07/2017;Norte;NORTE INTERLIGADO;Rural;Livre;743,0
01/07/2017;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;39.648,0
01/07/2017;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;10.881,0
01/07/2017;Norte;SISTEMAS ISOLADOS;Outros;Cativo;49.228,0
01/07/2017;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;112.570,0
01/07/2017;Norte;SISTEMAS ISOLADOS;Rural;Cativo;14.993,0
01/07/2017;Norte;SISTEMAS ISOLADOS;Rural;Livre;0,0
01/07/2017;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;65.016,0
01/07/2017;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;5.094,0
01/07/2017;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;27.405,0
01/07/2017;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;9.394,0
01/07/2017;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;46.300,0
01/07/2017;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;119.757,0
01/07/2017;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;26.292,0
01/07/2017;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.727.727,0
01/07/2017;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;762.457,0
01/07/2017;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.290.285,0
01/07/2017;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.006.150,5
01/07/2017;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.624.830,0
01/07/2017;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;218.667,0
01/07/2017;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.061.003,0
01/07/2017;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;384,0
01/07/2017;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;695.333,0
01/07/2017;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;5.495,0
01/07/2017;Sul;SUL;Comercial;Cativo;920.508,0
01/07/2017;Sul;SUL;Comercial;Livre;196.519,0
01/07/2017;Sul;SUL;Industrial;Cativo;714.441,0
01/07/2017;Sul;SUL;Industrial;Livre;2.003.516,4
01/07/2017;Sul;SUL;Outros;Cativo;546.681,0
01/07/2017;Sul;SUL;Outros;Livre;137,0
01/07/2017;Sul;SUL;Residencial;Cativo;1.679.450,0
01/07/2017;Sul;SUL;Rural;Cativo;675.955,0
01/07/2017;Sul;SUL;Rural;Livre;39.648,0
01/06/2017;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;128,0
01/06/2017;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;24,0
01/06/2017;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;38,0
01/06/2017;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;164,0
01/06/2017;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;20,0
01/06/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;552.916,0
01/06/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;43.421,0
01/06/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;201.388,0
01/06/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;554.584,6
01/06/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;378.195,3
01/06/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;3.412,0
01/06/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;918.121,0
01/06/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;290.577,0
01/06/2017;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;25.045,0
01/06/2017;Nordeste;NORDESTE;Comercial;Cativo;936.466,0
01/06/2017;Nordeste;NORDESTE;Comercial;Livre;134.692,0
01/06/2017;Nordeste;NORDESTE;Industrial;Cativo;837.718,0
01/06/2017;Nordeste;NORDESTE;Industrial;Livre;933.148,4
01/06/2017;Nordeste;NORDESTE;Outros;Cativo;773.843,0
01/06/2017;Nordeste;NORDESTE;Outros;Livre;34.384,0
01/06/2017;Nordeste;NORDESTE;Residencial;Cativo;1.980.310,0
01/06/2017;Nordeste;NORDESTE;Rural;Cativo;406.539,0
01/06/2017;Nordeste;NORDESTE;Rural;Livre;1.044,0
01/06/2017;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;92.213,0
01/06/2017;Nordeste;NORTE INTERLIGADO;Comercial;Livre;12.938,0
01/06/2017;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;22.313,0
01/06/2017;Nordeste;NORTE INTERLIGADO;Industrial;Livre;61.559,0
01/06/2017;Nordeste;NORTE INTERLIGADO;Outros;Cativo;93.798,0
01/06/2017;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;260.894,0
01/06/2017;Nordeste;NORTE INTERLIGADO;Rural;Cativo;14.534,0
01/06/2017;Nordeste;NORTE INTERLIGADO;Rural;Livre;389,0
01/06/2017;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;691,0
01/06/2017;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;16,0
01/06/2017;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;224,0
01/06/2017;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;488,0
